latitude,longitude,GRIDCODE
31.58743,5.95422,200.0
31.59104,5.959,202.0
31.74918,5.22823,201.0
31.74898,5.22623,202.0
31.66267,6.06218,200.0
31.66312,6.05802,200.0
31.66356,6.05388,201.0
31.66401,6.04974,200.0
31.66759,6.05455,200.0
31.66804,6.0504,200.0
31.75323,5.22683,201.0
31.69807,5.8061,200.0
31.69761,5.81042,200.0
31.67656,6.04752,200.0
31.69814,5.9615,200.0
31.70671,5.95851,200.0
31.84852,5.05519,200.0
31.75605,6.14375,200.0
31.75733,6.14115,200.0
31.78592,6.06552,200.0
31.78996,6.06615,200.0
31.8057,5.99629,200.0
31.79939,6.05489,200.0
31.83327,5.97041,200.0
31.83733,5.97102,200.0
31.84929,6.04972,201.0
31.96052,5.21501,200.0
31.95951,5.21742,201.0
32.27866,3.98537,201.0
32.13683,6.46849,202.0
32.40234,4.00311,200.0
32.40173,4.0038,200.0
32.55519,3.16974,200.0
32.35733,6.97698,202.0
32.36055,6.9833,202.0
32.74235,3.18041,200.0
32.74288,3.17406,200.0
32.7472,3.18102,200.0
32.83901,3.23771,201.0
32.59084,6.63489,202.0
32.94566,3.23155,200.0
32.94619,3.22517,200.0
32.95051,3.23218,201.0
32.95104,3.22584,200.0
28.5617,7.46402,200.0
28.52707,9.12014,201.0
28.70268,8.94096,201.0
28.70328,8.93677,201.0
28.63903,7.61364,201.0
28.68571,7.19659,201.0
28.619,7.71028,201.0
28.68634,7.19168,201.0
28.61296,7.50356,201.0
28.57861,7.65605,201.0
28.60346,7.25751,201.0
28.60311,7.26048,201.0
28.63842,7.6183,200.0
28.47872,7.50806,201.0
28.17744,9.40661,201.0
28.43252,7.51205,201.0
28.08064,9.78649,201.0
28.08006,9.79044,201.0
27.92434,9.25091,201.0
27.75957,9.89127,201.0
27.72765,9.87715,201.0
27.72706,9.88108,201.0
27.76369,9.19422,201.0
27.74879,9.15411,201.0
27.74937,9.15007,201.0
27.73463,9.18061,201.0
27.70439,9.17517,201.0
27.40848,8.83912,201.0
28.20302,-0.51979,200.0
28.20198,-0.51596,200.0
28.11594,0.30468,201.0
28.11626,0.30064,201.0
27.15138,8.80436,201.0
27.18099,2.50893,201.0
28.46547,9.05865,201.0
28.45082,9.1366,201.0
28.72268,7.51956,200.0
22.73524,5.53274,201.0
35.80908,-0.25083,190.0
35.80558,-0.25435,190.0
35.81021,-0.25522,190.0
32.93248,3.23448,200.0
32.95007,3.22397,200.0
32.94787,3.23139,201.0
32.93909,3.23592,200.0
32.93248,3.23312,200.0
32.9303,3.24049,200.0
32.74718,3.1806,200.0
32.55664,3.16982,200.0
33.12983,3.32126,201.0
32.95015,3.22532,200.0
32.93025,3.24183,200.0
28.11325,0.30466,201.0
28.11625,0.30577,201.0
27.79891,0.46025,201.0
30.87475,5.64297,200.0
28.68453,7.1957,201.0
28.19686,-0.51472,200.0
30.89768,5.5874,202.0
31.66022,6.06046,200.0
31.66297,6.05353,201.0
31.70492,5.96033,200.0
31.75386,6.14436,200.0
31.58558,5.95463,200.0
31.69968,5.80983,200.0
31.7839,6.06852,200.0
31.36356,6.04804,201.0
31.40347,5.97857,202.0
31.40741,5.97749,202.0
31.7878,6.06748,200.0
31.75072,5.22942,200.0
31.96012,5.21731,200.0
32.27649,3.98581,201.0
32.40087,4.00872,201.0
32.39095,3.52143,201.0
32.55243,3.16813,200.0
33.12491,3.32037,200.0
31.5903,5.95752,202.0
31.63275,5.98385,200.0
31.66413,6.05945,200.0
35.80772,-0.23304,210.0
35.80682,-0.23661,190.0
35.80814,-0.25283,190.0
35.70752,4.47805,200.0
36.60947,5.96059,30.0
36.7448,6.25616,30.0
36.75,6.25226,30.0
36.86871,6.97804,190.0
36.86843,6.98245,190.0
36.86491,6.9521,190.0
36.86465,6.95629,190.0
36.79079,7.70121,190.0
36.76331,7.3082,150.0
36.74976,6.25681,30.0
36.74443,6.25175,14.0
36.74546,6.25488,30.0
35.71153,4.47363,200.0
35.55095,6.86684,150.0
35.23357,8.17458,200.0
35.35018,5.75915,200.0
35.09829,5.64547,150.0
34.98053,5.71528,200.0
34.98324,5.71287,200.0
34.50363,6.98095,200.0
34.4395,5.88399,200.0
34.44053,5.88686,200.0
35.87828,4.44613,200.0
35.86668,6.02467,151.0
36.08734,6.80358,20.0
29.70387,6.71281,201.0
29.69939,6.70551,200.0
29.69911,6.70888,201.0
29.69463,6.70157,201.0
29.68986,6.69763,201.0
29.69491,6.6982,201.0
29.69434,6.70494,201.0
33.13521,3.36359,201.0
33.13097,3.31498,201.0
33.12463,3.31464,201.0
33.12848,3.31498,201.0
33.12818,3.32108,201.0
33.07057,3.32933,200.0
32.95184,3.22132,200.0
32.95156,3.22745,200.0
32.95211,3.21517,201.0
32.95129,3.23357,201.0
32.94548,3.22071,200.0
32.94521,3.22685,200.0
32.93857,3.23257,200.0
32.93221,3.23212,200.0
32.93167,3.24438,201.0
32.75127,3.18137,200.0
32.74489,3.18092,200.0
32.51388,6.70803,202.0
32.3622,6.97999,202.0
32.36193,6.98355,202.0
32.35734,6.9759,202.0
32.3576,6.97235,202.0
32.35707,6.97945,202.0
32.3597,6.97589,202.0
32.35942,6.97944,202.0
32.35914,6.983,202.0
32.35458,6.97538,202.0
32.3543,6.97892,202.0
32.55591,3.16682,200.0
32.40302,4.00386,200.0
32.13478,6.46728,202.0
32.1345,6.47107,202.0
32.27469,3.98589,201.0
31.9591,5.21472,200.0
31.96204,5.21356,200.0
31.84829,6.04728,200.0
31.84801,6.05127,201.0
31.79906,6.05417,200.0
31.79286,6.06552,200.0
31.78749,6.06492,200.0
31.78776,6.06097,200.0
31.8467,5.05223,201.0
31.80153,6.05492,200.0
31.79019,6.06179,200.0
31.78989,6.06572,200.0
31.85016,5.05431,201.0
31.75725,6.14164,200.0
31.75352,5.22616,202.0
31.70524,5.96032,200.0
31.69983,5.9598,200.0
31.69956,5.9638,200.0
31.69912,5.80855,200.0
31.75056,5.22419,202.0
31.75025,5.22861,201.0
31.69754,5.96142,200.0
31.69807,5.80642,200.0
31.69777,5.81056,200.0
31.66918,6.05086,200.0
31.66888,6.05482,200.0
31.66382,6.05017,200.0
31.66352,6.0541,201.0
31.66324,6.05804,200.0
31.66294,6.06199,200.0
31.64665,5.98847,200.0
31.63645,5.9794,200.0
31.59446,5.95846,202.0
31.58933,5.95394,200.0
31.58394,5.95339,200.0
31.59195,5.95874,202.0
31.59225,5.95477,200.0
31.58685,5.95425,200.0
31.58715,5.95033,200.0
31.39302,6.93953,201.0
31.23452,8.56489,201.0
31.40945,5.97168,202.0
31.40917,5.97565,202.0
31.40408,5.97112,202.0
31.36633,6.0465,201.0
31.3607,6.04983,201.0
31.36043,6.05373,201.0
31.36302,6.04679,201.0
31.36272,6.05067,201.0
31.18832,6.78661,201.0
31.18803,6.79012,201.0
31.05626,8.03429,202.0
31.01597,8.16456,202.0
31.01078,8.1696,201.0
30.82959,8.02753,202.0
30.83652,6.55982,201.0
30.89766,5.58517,202.0
30.87727,5.64089,200.0
30.66422,8.10003,201.0
30.66003,8.09366,202.0
30.65953,8.09941,202.0
30.88155,5.64328,202.0
30.8764,5.63865,201.0
30.87609,5.64272,200.0
30.6664,8.10548,202.0
30.65812,8.09275,202.0
30.65758,8.09847,202.0
30.47611,7.02439,202.0
30.47111,7.02377,200.0
30.25395,8.08347,202.0
30.2561,8.08445,202.0
30.18263,7.68768,202.0
30.18262,7.68639,202.0
30.22624,7.1011,202.0
28.11556,0.30324,201.0
27.15133,8.80639,201.0
27.41226,8.84028,201.0
28.11869,0.29931,201.0
27.70238,9.17508,201.0
27.73625,9.17951,201.0
27.75237,9.15022,201.0
27.75188,9.15465,201.0
27.76487,9.19251,201.0
27.9208,7.8608,201.0
27.72786,9.87996,201.0
27.75935,9.89296,201.0
27.92592,9.24894,201.0
27.92503,9.8894,201.0
28.08119,9.78681,201.0
28.08529,9.78742,201.0
28.18025,9.39148,201.0
28.43192,7.51084,201.0
28.56219,7.46448,200.0
28.577,7.65764,201.0
28.57756,7.65192,201.0
28.57926,7.65294,201.0
28.45181,9.13725,201.0
28.46478,9.05468,201.0
28.62149,7.70951,201.0
28.68438,7.19167,201.0
28.72197,7.51992,200.0
28.70392,8.93974,201.0
28.71141,9.03658,201.0
28.63385,9.79241,201.0
28.63479,9.78397,201.0
28.63891,9.78457,201.0
28.73392,9.15314,201.0
28.83521,8.8339,201.0
28.73742,9.78907,201.0
28.91453,9.74643,201.0
29.26727,6.49304,201.0
29.26756,6.48962,201.0
36.86652,6.98319,190.0
36.3363,5.48037,150.0
36.33503,5.48511,20.0
36.67953,3.12263,190.0
36.79043,7.70151,190.0
36.86672,6.96002,190.0
36.75985,7.30632,30.0
36.74832,6.25445,30.0
35.78169,0.54125,150.0
34.9836,5.71552,151.0
36.13051,1.23865,190.0
35.09612,5.64628,150.0
35.35054,5.76378,200.0
36.13799,2.92787,190.0
36.18029,3.74851,150.0
36.59718,2.87823,30.0
35.86885,6.02893,150.0
35.86871,6.02628,150.0
36.63112,3.23149,150.0
31.74868,5.22492,202.0
31.75468,5.2272,202.0
31.58582,5.9542,200.0
31.59205,5.95667,200.0
31.84788,5.05559,200.0
31.63413,5.9792,200.0
31.70165,5.80982,200.0
31.63436,5.9814,200.0
31.6967,5.81011,200.0
31.39528,6.93407,201.0
31.66048,6.06041,200.0
31.66225,6.05416,200.0
31.66403,6.04785,200.0
31.6668,6.06262,200.0
31.66858,6.05632,200.0
31.69464,5.96383,200.0
31.69636,5.9577,200.0
32.27487,3.988,201.0
31.96167,5.21618,200.0
31.96121,5.21439,200.0
32.55482,3.16975,200.0
32.55589,3.16557,200.0
31.78444,6.06426,200.0
31.7907,6.06659,200.0
32.17418,4.74278,202.0
31.84918,6.0553,200.0
32.4001,4.00352,200.0
31.85087,6.04919,201.0
32.40571,4.00544,200.0
32.17731,4.74148,201.0
32.40184,4.00251,200.0
31.85294,6.04551,200.0
31.85122,6.05157,201.0
32.74134,3.17423,200.0
32.74455,3.18427,200.0
32.74561,3.18017,200.0
32.92926,3.23683,200.0
32.93029,3.23274,200.0
32.9325,3.2469,200.0
32.93557,3.23465,200.0
32.93661,3.23566,200.0
32.94398,3.22947,200.0
32.94503,3.22541,200.0
32.94608,3.22133,200.0
32.94929,3.23131,201.0
32.95034,3.22722,201.0
32.13615,6.4698,202.0
32.13502,6.47164,202.0
32.13687,6.4653,202.0
33.06957,3.33218,201.0
33.12451,3.32081,200.0
33.12554,3.31672,200.0
33.12604,3.31982,200.0
33.12709,3.31574,200.0
33.13653,3.36878,201.0
32.35362,6.97841,202.0
32.35557,6.97165,202.0
32.36,6.98114,202.0
32.3571,6.97974,202.0
32.35908,6.973,202.0
35.56686,-0.93847,20.0
35.4608,-0.39547,200.0
35.81097,-0.23436,210.0
32.93131,3.23378,200.0
31.4049,5.97996,202.0
31.36453,6.04791,201.0
31.19082,6.78823,201.0
31.40694,5.97171,202.0
31.40522,5.97788,202.0
31.36531,6.04591,201.0
31.35724,6.0498,201.0
30.83586,6.55957,201.0
30.88021,5.64479,202.0
30.89721,5.5839,202.0
30.87396,5.64244,200.0
30.47132,7.0228,200.0
30.47242,7.0221,200.0
31.40665,5.97382,202.0
31.18591,6.78789,201.0
31.18795,6.7809,201.0
31.19245,6.79044,200.0
31.75039,5.22448,202.0
29.2657,6.48684,201.0
29.27121,6.49023,201.0
29.69285,6.69585,201.0
29.69743,6.70587,201.0
28.20048,-0.5192,200.0
28.11376,0.30474,201.0
28.46582,9.05746,201.0
27.92617,9.25437,201.0
28.44629,9.14011,201.0
28.45084,9.1388,201.0
27.9239,9.25285,201.0
29.69421,6.70513,201.0
29.68741,6.69956,201.0
28.72001,7.52443,201.0
28.5591,7.46552,200.0
28.57671,7.65703,201.0
28.91224,9.74776,201.0
28.9139,9.75127,201.0
28.70458,8.94154,201.0
28.71108,9.03895,201.0
28.73115,9.15417,201.0
28.73383,9.79192,201.0
28.66844,9.73906,201.0
28.44942,9.13769,201.0
32.40205,4.00794,201.0
32.55467,3.16955,200.0
32.55389,3.17369,200.0
31.08502,8.37082,202.0
31.01459,8.163,202.0
32.55257,3.16879,200.0
31.63381,5.98447,200.0
31.58936,5.9595,202.0
31.58861,5.95972,202.0
31.36129,6.04902,201.0
31.35707,6.05431,201.0
31.39537,6.93202,201.0
30.89505,5.58569,202.0
30.87502,5.64323,201.0
30.87598,5.64711,201.0
31.43605,8.81844,202.0
31.63293,5.98085,200.0
30.83568,6.5625,201.0
31.65874,6.06525,200.0
31.66124,6.05295,200.0
31.66296,6.06013,200.0
31.71109,6.21602,202.0
31.7063,5.96131,200.0
31.78543,6.06312,200.0
31.74671,5.22739,201.0
31.74771,5.23138,202.0
31.84874,5.05497,201.0
32.35869,6.9821,202.0
32.35728,6.97596,202.0
31.96044,5.21723,200.0
31.62977,3.81215,200.0
32.51342,6.71543,202.0
32.51195,6.70911,202.0
36.1772,3.75039,150.0
35.7087,4.47841,200.0
36.28988,6.51413,190.0
36.82772,7.86456,20.0
36.86915,6.98368,190.0
36.74749,6.25872,30.0
36.22735,3.24687,30.0
36.77359,3.95947,30.0
36.77264,3.95577,30.0
36.77853,3.95744,20.0
31.66475,6.06145,200.0
31.66448,6.05428,201.0
31.69573,5.81182,200.0
31.6327,5.9828,200.0
31.35944,6.0521,201.0
31.18608,6.79087,201.0
30.85883,3.47448,202.0
30.85854,3.46947,202.0
30.87316,5.64534,201.0
30.87586,5.64755,201.0
30.83296,6.56419,201.0
28.68571,7.19452,201.0
28.68182,7.19602,201.0
28.56164,7.46737,200.0
31.58599,5.95776,200.0
31.63456,5.98355,200.0
31.65793,6.06201,200.0
31.78921,6.06611,200.0
32.13609,6.47347,202.0
32.3546,6.97692,202.0
32.35479,6.98532,202.0
32.35947,6.9856,202.0
32.13446,6.47224,202.0
32.35204,6.97723,202.0
31.78238,6.06652,200.0
31.6983,5.81386,200.0
31.69669,5.96217,200.0
31.69693,5.96914,200.0
33.12501,3.31866,200.0
33.12528,3.32381,201.0
32.93257,3.23766,200.0
32.74387,3.18492,200.0
32.74549,3.18686,200.0
32.55087,3.16778,201.0
32.55114,3.17282,201.0
32.50842,6.71232,202.0
32.27279,3.98998,201.0
31.7484,5.23255,202.0
31.74812,5.22616,201.0
31.78949,6.07338,200.0
36.45286,5.77475,30.0
36.77414,3.95994,30.0
36.63265,3.25761,30.0
36.6321,3.25479,130.0
36.45974,5.77186,14.0
36.46015,5.77383,14.0
36.45329,5.77658,30.0
35.80801,-0.24829,190.0
36.76465,7.30363,30.0
36.86899,6.97095,190.0
36.86882,6.97915,190.0
36.75046,6.25337,30.0
35.3511,5.75413,200.0
35.35099,5.76289,200.0
34.98059,5.71181,200.0
35.34917,5.75799,200.0
35.23549,8.16883,150.0
36.74652,6.25338,30.0
34.98248,5.70837,200.0
36.37934,8.2681,30.0
36.37819,8.2685,30.0
35.55224,6.86736,30.0
31.66516,6.05014,200.0
31.66542,6.04255,200.0
31.64617,5.98747,200.0
31.66491,6.05778,200.0
32.35963,6.97266,202.0
32.35938,6.9795,202.0
32.36247,6.97868,202.0
32.36217,6.98554,202.0
32.35608,6.97153,202.0
32.35578,6.97835,202.0
32.13551,6.46888,202.0
32.13461,6.4683,202.0
29.69211,6.69305,200.0
29.69812,6.70673,201.0
29.69844,6.70011,201.0
30.18267,7.68374,202.0
30.25284,8.07994,202.0
30.4784,6.47,201.0
30.47183,7.02206,200.0
30.47034,7.02641,202.0
30.47063,7.01995,202.0
30.47692,7.02693,202.0
30.47721,7.02051,202.0
30.65814,8.09833,202.0
30.65845,8.09275,202.0
30.66436,8.09883,201.0
30.83624,6.55913,201.0
30.87845,5.63806,201.0
30.90173,5.58338,202.0
30.82925,8.02742,202.0
30.82739,8.02645,202.0
31.01207,8.16636,202.0
31.01176,8.17186,201.0
31.01858,8.16149,202.0
31.05744,8.02776,202.0
31.05712,8.03345,202.0
31.01721,8.16329,202.0
31.05495,8.03527,202.0
31.05524,8.02955,202.0
31.18589,6.78723,201.0
31.1862,6.78045,202.0
31.19289,6.78087,201.0
31.19259,6.78768,201.0
31.18936,6.77944,201.0
31.1891,6.78624,201.0
31.36228,6.04698,201.0
31.36139,6.0473,201.0
31.36836,6.0477,201.0
31.40627,5.96562,202.0
31.40599,5.97344,202.0
31.39409,6.93696,201.0
31.40104,6.93072,202.0
31.39784,6.9395,202.0
31.39811,6.93272,202.0
31.59289,5.95505,200.0
31.66674,6.04472,200.0
31.66614,6.06,200.0
31.66644,6.05235,200.0
31.85168,6.04317,200.0
31.85312,6.04543,200.0
31.7897,6.05752,200.0
31.78943,6.06517,200.0
31.75903,6.13965,200.0
31.68112,6.19523,200.0
31.67938,6.04353,200.0
28.68799,7.19393,201.0
27.15254,8.80527,201.0
27.41331,8.8385,201.0
27.40827,8.83637,201.0
27.41405,8.83696,201.0
27.70391,9.17543,201.0
27.70425,9.17111,201.0
27.70619,9.17519,201.0
27.7065,9.17083,201.0
27.73466,9.17752,201.0
27.74797,9.15233,201.0
27.75367,9.15293,201.0
27.76212,9.19345,201.0
27.76813,9.1897,201.0
27.7678,9.19406,201.0
27.72592,9.87585,201.0
27.76307,9.89192,201.0
27.75914,9.89105,201.0
27.92625,9.2514,201.0
27.92327,9.24867,201.0
27.92896,9.24914,201.0
27.92553,9.88742,201.0
28.07811,9.78667,201.0
28.08361,9.78726,201.0
28.07846,9.78476,201.0
28.08396,9.78535,201.0
28.18063,9.39284,201.0
28.43266,7.51214,201.0
28.43584,7.5124,201.0
28.55957,7.45949,200.0
28.45111,9.1343,201.0
28.46876,9.05334,201.0
28.46842,9.05787,201.0
28.45232,9.13743,201.0
28.45263,9.13291,201.0
28.46368,9.05577,201.0
28.56247,7.46159,200.0
28.46944,9.05643,201.0
28.5769,7.65131,201.0
28.61732,7.71075,201.0
28.61766,7.70517,201.0
28.52875,9.12002,201.0
28.68694,7.19379,201.0
28.72079,7.52062,201.0
28.6338,9.79231,201.0
28.6344,9.78407,201.0
28.63994,9.78464,201.0
28.70565,8.9364,201.0
28.71058,9.0353,201.0
28.73709,9.15349,201.0
28.73969,9.78659,201.0
28.91562,9.74483,201.0
28.92118,9.7454,201.0
29.2685,6.49012,201.0
29.27169,6.49164,201.0
36.74467,6.25484,30.0
36.33506,5.4825,150.0
36.33541,5.48078,150.0
36.75066,3.07969,
36.74782,3.08351,
35.98108,6.58394,110.0
36.59843,3.13663,30.0
36.40698,3.8964,20.0
36.59835,2.88131,20.0
36.5946,2.88015,30.0
35.86945,6.02536,150.0
35.86811,6.02914,150.0
35.55,6.869,150.0
35.23018,8.17237,200.0
36.1789,3.74924,150.0
36.37732,8.27423,130.0
36.37823,8.27061,30.0
32.74603,3.18355,200.0
32.74701,3.17906,200.0
32.13357,6.46912,202.0
32.13855,6.47078,202.0
32.93045,3.24611,200.0
32.9374,3.23387,200.0
32.94844,3.22289,200.0
32.94656,3.23186,201.0
32.9475,3.22738,201.0
32.95067,3.23307,201.0
32.95161,3.22857,200.0
35.88,4.44726,200.0
36.13802,2.93031,190.0
35.70941,4.47757,200.0
35.35012,5.76323,200.0
35.09701,5.64782,150.0
34.97924,5.71688,200.0
35.33776,1.35743,20.0
32.51299,6.71066,202.0
32.36217,6.98319,202.0
32.35892,6.97401,202.0
32.95232,3.2319,200.0
32.95329,3.22741,200.0
33.06755,3.33114,200.0
33.12269,3.31901,200.0
33.12365,3.3145,201.0
33.12679,3.32028,200.0
33.13185,3.31704,200.0
33.13871,3.36735,200.0
32.35801,6.97771,202.0
32.35709,6.98141,202.0
31.75336,6.14193,200.0
31.80471,5.99534,200.0
31.78778,6.06562,200.0
32.27421,3.98605,201.0
31.80084,6.05541,200.0
32.27856,3.98734,201.0
31.84901,6.05322,201.0
31.8498,6.04988,201.0
32.55405,3.17066,200.0
32.55502,3.16612,200.0
32.40345,4.00682,201.0
32.7443,3.18585,200.0
32.74525,3.18135,200.0
32.74936,3.18259,201.0
32.74192,3.18233,200.0
32.74386,3.17338,200.0
31.95883,5.21715,201.0
31.35807,6.05307,201.0
31.35889,6.04965,201.0
31.40399,5.97272,202.0
31.18502,6.78518,201.0
31.36468,6.04784,201.0
31.18926,6.79071,201.0
31.1902,6.78692,201.0
27.761,9.88723,201.0
27.92589,9.24991,201.0
27.72825,9.87584,201.0
27.76236,9.19111,201.0
27.75324,9.14829,201.0
27.75159,9.1544,201.0
27.73868,9.17644,201.0
27.76292,9.18904,201.0
27.75198,9.15215,201.0
27.7376,9.18033,201.0
27.40861,8.83843,201.0
27.40807,8.8358,201.0
31.40319,5.97607,202.0
31.67715,6.1982,200.0
31.70776,5.95999,200.0
31.67623,6.047,200.0
31.66472,6.05065,200.0
31.66389,6.05405,201.0
31.66307,6.05744,200.0
31.66225,6.06082,200.0
31.65974,6.05184,200.0
31.6471,5.99309,200.0
31.6479,5.98976,200.0
31.6261,6.05931,202.0
31.85056,5.05339,201.0
31.63396,5.98156,200.0
31.39848,6.93247,202.0
31.59209,5.95744,202.0
31.58719,5.95582,200.0
31.75019,5.2266,201.0
31.05534,8.03357,202.0
31.01559,8.16246,202.0
31.01437,8.16716,202.0
31.00756,8.16985,202.0
31.75049,5.22742,201.0
31.0591,8.0347,202.0
31.05357,8.0327,202.0
31.01221,8.17138,201.0
31.0146,8.16202,202.0
31.01341,8.16671,202.0
31.40891,5.97434,202.0
31.40812,5.97771,202.0
31.40478,5.96938,202.0
28.43304,7.51346,201.0
27.76321,9.89004,201.0
28.43237,7.51169,201.0
28.56157,7.46217,200.0
28.68476,7.19211,201.0
28.5746,7.65515,201.0
28.6224,7.70576,201.0
28.62118,7.71053,201.0
28.07708,9.78663,201.0
28.72549,7.51993,200.0
28.46756,9.05208,201.0
28.46602,9.05791,201.0
28.4525,9.13507,201.0
28.44754,9.13563,201.0
28.46927,9.05509,201.0
28.52599,9.12145,201.0
29.25907,6.49103,201.0
29.26537,6.48877,201.0
29.26972,6.49444,201.0
28.70527,8.93655,201.0
28.70275,8.93526,201.0
28.70923,9.03584,201.0
28.73268,9.14981,201.0
28.631,9.78178,201.0
28.63565,9.7904,201.0
28.63738,9.78406,201.0
28.74018,9.78789,201.0
29.68538,6.69667,201.0
29.69071,6.69841,201.0
29.69604,6.70016,201.0
29.69506,6.70416,201.0
28.91698,9.74902,201.0
29.69844,6.71391,201.0
28.92499,9.74509,201.0
28.91778,9.74459,201.0
28.92412,9.74682,201.0
30.91172,1.90053,202.0
30.47511,6.47352,201.0
30.18176,7.69091,202.0
30.47163,7.02701,202.0
30.47264,7.02297,200.0
30.25251,8.08579,202.0
30.25281,8.08449,202.0
30.87691,5.64006,201.0
30.87611,5.64336,201.0
30.89514,5.58577,202.0
30.89592,5.58248,202.0
30.3913,7.90433,202.0
30.83657,6.55863,201.0
30.65572,8.09765,202.0
30.6569,8.09304,202.0
30.66698,8.10146,202.0
30.82635,8.03117,202.0
30.8275,8.02664,202.0
30.82826,8.02925,202.0
28.20137,-0.51871,200.0
27.17406,2.43125,30.0
27.14809,8.80442,201.0
28.11438,0.30519,201.0
27.75971,9.89314,201.0
28.62045,7.71084,201.0
27.73483,9.18207,201.0
27.74737,9.15499,201.0
27.76437,9.19543,201.0
27.9219,9.25212,201.0
28.07721,9.78979,201.0
27.9079,7.77932,201.0
27.91286,7.77779,200.0
27.91115,7.77154,201.0
28.45083,9.13887,201.0
28.63461,9.78922,201.0
28.73334,9.15515,201.0
28.71049,9.03976,201.0
28.71134,9.03827,201.0
28.9126,9.74831,201.0
28.68352,7.19716,201.0
27.76545,9.19752,201.0
27.74872,9.15702,201.0
27.73607,9.18422,201.0
31.6979,5.81195,200.0
32.50938,6.71131,202.0
32.51099,6.71705,202.0
32.51205,6.71089,202.0
32.51362,6.71663,202.0
32.35528,6.98139,202.0
32.35372,6.97581,202.0
32.35687,6.98132,202.0
32.35535,6.97571,202.0
32.13381,6.47003,202.0
31.75596,6.14219,200.0
31.69434,5.81253,200.0
31.74605,5.22976,202.0
32.13316,6.47194,202.0
31.74628,5.22921,202.0
32.13554,6.47616,202.0
29.69428,6.70775,201.0
30.25217,8.08899,202.0
30.25138,8.08848,202.0
30.65892,8.10123,202.0
30.65752,8.09589,202.0
30.65923,8.10047,202.0
30.6578,8.09516,202.0
30.82385,8.03418,202.0
30.47593,6.47402,201.0
31.12152,8.6,202.0
31.01447,8.16418,202.0
31.05206,8.03371,202.0
31.05346,8.03897,202.0
31.17672,8.10876,202.0
30.89365,5.58984,202.0
31.36363,6.05021,201.0
31.36032,6.05029,201.0
31.40314,5.97449,202.0
31.40506,5.98127,202.0
31.58535,5.95897,200.0
31.63541,5.98458,200.0
31.66223,6.05453,200.0
31.66411,6.06121,200.0
31.66052,6.05571,200.0
31.66242,6.0623,200.0
31.65866,6.04924,200.0
31.66698,6.05345,200.0
31.75778,6.14865,202.0
35.34857,5.76429,200.0
36.3788,8.27419,130.0
36.29572,7.19122,30.0
36.30113,7.18901,134.0
36.29982,7.18411,30.0
37.0166,6.56199,20.0
36.86497,4.46653,20.0
36.6305,3.05126,30.0
36.63224,3.04825,20.0
36.86502,6.98533,190.0
36.86279,6.95502,190.0
37.01773,6.56613,
27.7615,9.19542,201.0
27.90899,7.77216,201.0
28.08033,9.78854,201.0
27.73629,9.18186,201.0
27.73494,9.18276,201.0
27.76025,9.19639,201.0
27.92511,9.25033,201.0
28.73676,9.79086,201.0
31.36378,6.0475,201.0
31.35883,6.05169,201.0
31.15623,5.96319,202.0
31.18882,6.78744,201.0
31.1891,6.7915,201.0
31.18338,6.78792,201.0
30.8945,5.58492,202.0
31.05164,8.03693,202.0
30.87368,5.64528,201.0
30.87342,5.64185,201.0
30.8748,5.64329,201.0
30.87509,5.64671,201.0
31.05226,8.03609,202.0
30.8347,6.5591,201.0
30.83684,6.56221,201.0
30.82355,8.03104,202.0
30.82407,8.03237,202.0
30.65853,8.09967,202.0
30.65268,8.10001,202.0
30.47192,7.02528,200.0
30.25472,8.08659,202.0
29.69329,6.70505,201.0
29.68768,6.70173,201.0
28.71835,7.52318,201.0
28.68312,7.19327,201.0
28.70256,8.93969,201.0
28.70851,9.03624,201.0
28.73354,9.79008,201.0
28.55834,7.46325,200.0
28.46331,9.0556,201.0
28.46361,9.06071,201.0
28.46174,9.05742,201.0
28.44886,9.14013,201.0
32.27415,3.98872,201.0
31.63463,5.98397,200.0
31.63437,5.98029,200.0
31.66054,6.05242,200.0
31.66134,6.06361,200.0
31.66108,6.05989,200.0
31.66081,6.05616,200.0
31.66577,6.05185,200.0
31.6961,5.96338,200.0
31.69494,5.8098,200.0
31.75202,6.14564,200.0
31.757,6.14138,200.0
31.75729,6.14512,202.0
31.75691,6.14631,202.0
31.78839,6.06764,200.0
31.75004,5.22749,201.0
31.84555,6.05481,200.0
32.13397,6.47395,202.0
32.1337,6.46996,202.0
32.35612,6.98723,202.0
32.35586,6.98288,202.0
31.58434,5.95567,200.0
32.74426,3.1876,200.0
32.55626,3.17102,201.0
32.51042,6.713,202.0
35.80779,-0.2526,190.0
35.34816,5.76169,200.0
36.36278,8.16277,14.0
36.3736,8.27676,30.0
36.37339,8.27151,50.0
36.37984,8.27792,30.0
36.3796,8.27213,30.0
36.37285,8.27622,50.0
36.37908,8.27757,130.0
36.37888,8.27184,130.0
36.39481,7.87914,20.0
35.8097,-0.23512,210.0
35.80585,-0.34073,190.0
36.49107,4.59275,20.0
36.86112,6.96038,190.0
36.86837,6.98892,190.0
36.63084,3.25568,130.0
36.6328,3.25353,30.0
36.86843,6.98574,190.0
36.86013,4.4695,20.0
36.85988,4.46586,20.0
37.01663,6.56847,
37.01633,6.56259,210.0
37.01603,6.55672,14.0
27.75802,9.89184,201.0
27.76187,9.88776,201.0
28.08126,9.78953,201.0
28.08162,9.7816,201.0
