latitude,longitude,HWSD2_SMU_ID
31.66398,6.04894,1315
31.64589,5.99099,1315
31.75247,5.22606,1315
31.75177,5.23019,1315
31.74915,5.2253,1315
31.59145,5.9603,1315
31.58545,5.95441,1315
31.58484,5.95602,1315
31.39771,6.9345,36
31.0571,8.03567,36
31.05343,8.0347,36
31.40481,5.97697,1315
31.40218,5.97188,1315
31.36411,6.04786,1315
31.35995,6.05137,1315
31.19058,6.78734,36
31.18976,6.79189,36
31.1871,6.78649,36
30.82289,8.03114,36
30.66442,8.10238,36
30.61393,8.2602,36
30.61287,8.26551,36
30.61018,8.25923,36
30.61332,8.2635,36
30.60958,8.26253,36
30.83735,6.56152,1791
30.97635,5.76291,36
30.89825,5.58373,36
30.87716,5.64455,36
30.47097,7.02647,36
30.25222,8.08243,36
30.17952,7.68943,36
28.9222,9.74903,1796
28.91385,9.74679,1796
28.7381,9.78918,1796
28.63317,9.78703,1796
28.52773,9.12267,1796
28.46514,9.05729,1796
28.44932,9.13602,1796
26.7356,0.30949,1818
28.07824,9.79087,1796
27.92589,9.25066,1796
27.92521,9.10685,1796
27.76608,9.19219,1796
27.74825,9.15137,1796
27.73383,9.17926,1796
27.70403,9.17572,1796
27.94167,7.769,36
27.41106,8.83923,1796
28.11577,0.30738,1818
28.11636,0.30309,1818
28.2011,-0.51654,1353
27.79798,0.46117,1818
27.4091,8.84148,1796
27.92417,9.24994,1796
31.11415,8.1932,36
31.40294,5.97144,1315
31.40351,5.97578,1315
31.53415,7.05629,36
31.53145,7.05458,36
31.3644,6.04833,1315
31.35813,6.05393,1315
31.18733,6.78592,36
31.18791,6.79051,36
30.89603,5.58762,36
30.87603,5.64285,36
31.15411,8.13632,36
31.05395,8.03853,36
30.65631,8.09631,36
30.4727,7.028,36
30.25261,8.08545,36
30.2542,8.08804,36
29.70002,6.71248,36
28.68557,7.19563,1819
28.68209,7.19623,1819
28.91246,9.74649,1796
28.80538,9.19223,1819
28.73239,9.15563,1819
28.71028,9.03436,1819
28.47772,7.50845,1819
28.47125,7.51408,1819
28.63072,9.78653,1796
28.44911,9.13832,1796
34.43378,7.17928,1838
31.65937,6.062,1315
31.66281,6.06136,1315
31.66223,6.05697,1315
31.66164,6.05257,1315
31.68895,6.23357,1315
31.68487,6.2024,1315
31.66566,6.05633,1315
31.66508,6.05193,1315
31.69572,5.96554,1315
31.70541,5.95933,1315
31.8326,5.97409,1315
31.83544,5.96906,1315
31.7497,5.22851,1315
31.90093,6.06569,1315
31.84787,5.05592,1315
32.1342,6.47117,1642
31.93849,5.00113,1315
31.94183,5.00049,1315
32.35735,6.98487,1645
32.51361,6.71117,1645
36.74734,6.25772,7001
35.81334,-0.25724,1126
36.75143,3.08272,1078
36.20877,7.61947,1129
36.63029,3.23311,1345
36.29023,2.09437,1117
36.14167,2.92997,1416
35.81411,-0.26785,1126
35.81205,-0.23948,1078
35.82352,-0.32735,1126
35.35047,5.76099,1832
36.13836,1.19544,1117
34.43891,2.06126,1840
33.37949,6.86025,1848
35.31167,-1.34364,1343
35.46008,-0.39585,1080
35.57041,-0.93806,1126
34.98083,5.71416,1834
35.80935,-0.34321,1126
35.80727,-0.24345,1126
35.80804,-0.2541,1126
35.80829,-0.25759,1126
35.81179,-0.23592,1078
30.82306,8.03146,36
31.39499,6.93498,36
31.39833,6.93564,36
31.58498,5.95418,1315
31.59128,5.95989,1315
31.62683,6.06165,1315
31.6337,6.06294,1315
31.64684,5.99307,1315
31.74982,5.226,1315
31.75337,5.22663,1315
31.63428,6.13515,1315
31.68976,5.80898,1315
31.66113,6.0608,1315
31.66172,6.05639,1315
31.66232,6.05198,1315
31.66457,6.06146,1315
31.66516,6.05705,1315
31.66575,6.05264,1315
31.70646,5.96033,1315
31.84721,5.05435,1315
31.75572,6.14183,1315
31.75465,6.1445,1315
31.78659,6.06458,1315
31.79004,6.06523,1315
31.79812,6.05768,1315
31.80651,5.99555,1315
31.9403,4.9991,1315
31.83429,5.9733,1315
31.8349,5.96885,1315
31.84874,6.04898,1315
31.84813,6.05342,1315
29.6708,6.72638,36
29.68828,6.70064,36
29.68888,6.6966,36
29.69161,6.70128,36
29.69435,6.70597,36
29.69495,6.70193,36
29.69649,6.7147,36
29.69768,6.70661,36
29.70042,6.7113,36
29.69982,6.71535,36
30.40902,6.54407,1791
30.25379,8.08285,36
30.25318,8.08681,36
30.47175,7.02608,36
30.87634,5.642,36
30.898,5.58659,36
30.83716,6.56022,1791
30.97889,5.76357,36
30.66265,8.10195,36
33.13767,3.36871,1821
33.1272,3.31773,1821
33.12653,3.32384,1821
33.12323,3.31713,1821
32.95407,3.23386,1315
32.95078,3.2271,1315
32.95009,3.23322,1315
32.51207,6.71025,1645
32.9468,3.22644,1315
32.94612,3.23257,1315
32.94749,3.22033,1315
32.93749,3.23745,1315
32.93487,3.22456,1315
32.83801,3.23987,1315
32.3584,6.98123,1645
32.35779,6.98548,1645
32.74919,3.18144,1315
32.74192,3.17407,1315
32.55445,3.1682,1821
32.55606,3.16829,1821
32.13628,6.47152,1642
32.40343,4.00849,1821
32.27533,3.98615,1821
31.9,6.05193,1315
31.40798,5.97485,1315
31.40738,5.97926,1315
31.40454,5.97421,1315
31.40515,5.9698,1315
31.40394,5.97862,1315
31.36626,6.04806,1315
31.36283,6.04742,1315
31.3588,6.05115,1315
31.05749,8.0355,36
31.0542,8.03482,36
31.18902,6.78618,36
31.18842,6.79035,36
28.73474,9.15283,1819
27.79768,0.46465,1818
28.11711,0.30884,1818
28.11762,0.30387,1818
28.20083,-0.51937,1353
27.40915,8.83995,1796
27.72602,9.87779,36
28.15513,8.96938,1796
28.47817,7.51184,1819
28.63759,7.53809,1819
28.61744,7.71063,1819
28.45112,9.13699,1796
28.46444,9.05706,1796
28.52829,9.12278,1796
28.53963,9.3742,1796
28.70208,8.94013,1819
28.70962,9.03577,1819
29.2673,6.49217,1791
26.7351,0.309,1818
35.81122,-0.25564,1126
35.80933,-0.24925,1126
35.80752,-0.24314,1126
31.01447,8.16481,36
28.19706,-0.5144,1353
36.65879,3.06691,1078
35.8238,-0.32466,1126
36.41356,2.91135,1127
36.51558,6.26457,1129
36.87099,6.97891,7001
36.87831,6.94684,7001
36.87879,6.94144,7001
36.87783,6.95225,7001
35.35031,5.7616,1832
35.71055,4.47765,1824
35.23468,8.17336,329
36.08702,6.80586,1779
31.63382,6.06263,1315
31.83412,5.97125,1315
31.8346,5.96626,1315
31.83363,5.9763,1315
31.80963,5.99357,1315
31.78928,6.06693,1315
31.78928,6.06664,1315
31.75501,6.14221,1315
31.85041,5.05438,1315
31.7063,5.95859,1315
31.75069,5.22422,1315
31.75021,5.22979,1315
31.75105,5.22824,1315
31.66595,6.05226,1315
31.66545,6.05721,1315
31.66495,6.06217,1315
31.66157,6.05159,1315
31.66107,6.05655,1315
31.66057,6.06149,1315
31.59079,5.95559,1315
31.59031,5.9606,1315
31.58638,5.95499,1315
31.59084,5.95919,1315
31.58694,5.95362,1315
31.23335,8.5632,36
31.39927,6.93444,36
31.40632,5.97711,1315
31.40242,5.97152,1315
31.36409,6.0464,1315
31.35925,6.0507,1315
31.36327,6.0497,1315
31.36378,6.0448,1315
31.3584,6.054,1315
31.05605,8.03746,36
31.19195,6.78698,36
31.19149,6.79141,36
31.05669,8.03179,36
31.18778,6.78637,36
31.01813,8.16313,36
31.01645,8.16214,36
31.01579,8.16765,36
31.01129,8.17255,36
31.01261,8.1615,36
30.82462,8.03196,36
30.83846,6.55919,1791
30.66553,8.10211,36
30.6585,8.0953,36
30.65784,8.10085,36
30.89723,5.5827,36
30.89674,5.58782,36
30.87799,5.64242,36
30.38923,7.90777,36
30.47435,7.02739,36
30.47481,7.02322,36
30.47028,7.02678,36
30.25302,8.08175,36
30.25237,8.0872,36
30.18024,7.68738,36
33.13581,3.36761,1821
33.12885,3.31726,1821
33.12858,3.3211,1821
33.1236,3.31677,1821
33.06963,3.33354,1821
32.95592,3.22522,1315
32.95564,3.22904,1315
32.95536,3.23286,1315
32.95066,3.22456,1315
32.95038,3.22839,1315
32.95122,3.21686,1315
32.95094,3.22071,1315
32.94982,3.23608,1315
32.94954,3.23991,1315
32.94568,3.22006,1315
32.9454,3.22391,1315
32.94512,3.22776,1315
32.94484,3.23162,1315
32.94456,3.23549,1315
32.93929,3.23493,1315
32.93486,3.22279,1315
32.93403,3.23437,1315
32.93319,3.24591,1315
32.83854,3.24108,1315
32.74768,3.1817,1315
32.7424,3.18113,1315
32.36214,6.98299,1645
32.35796,6.98239,1645
32.35842,6.97787,1645
32.55805,3.16914,1821
32.5585,3.1676,1821
32.55821,3.17137,1821
32.1366,6.46856,1642
32.13611,6.47336,1642
32.27682,3.98756,1821
32.27672,3.98705,1821
31.84878,6.04984,1315
31.94265,5.00151,1315
31.83853,5.97189,1315
29.26725,6.49266,1791
27.79969,0.46337,1818
27.79819,0.45957,1818
28.11447,0.30739,1818
28.11481,0.30246,1818
28.20142,-0.51645,1353
28.11756,0.30794,1818
28.11787,0.30301,1818
28.19935,-0.51711,1353
28.08079,9.78918,1796
29.69675,6.70206,36
29.26774,6.48838,1791
29.6963,6.7063,36
29.6972,6.69782,36
29.68897,6.69662,36
29.69004,6.69911,36
29.69995,6.71114,36
29.70041,6.7069,36
35.35111,5.76124,1832
35.35283,5.75878,1832
32.94388,3.24603,1315
32.94209,3.25215,1315
32.94482,3.21893,1315
32.94302,3.2251,1315
32.94123,3.23125,1315
32.93945,3.23737,1315
32.93765,3.24353,1315
32.95539,3.22754,1315
32.9536,3.23384,1315
32.95181,3.24012,1315
32.95003,3.24637,1315
32.94913,3.22518,1315
32.94735,3.23142,1315
32.94558,3.23761,1315
32.9509,3.21894,1315
32.94382,3.24382,1315
32.94206,3.24998,1315
32.94288,3.22275,1315
32.94112,3.22894,1315
32.93936,3.23509,1315
32.95372,3.23613,1315
32.95554,3.22985,1315
32.9376,3.24128,1315
32.27868,3.98478,1821
32.94747,3.2337,1315
32.95109,3.22128,1315
32.9519,3.24237,1315
32.9501,3.24855,1315
32.94927,3.2275,1315
32.94567,3.23987,1315
28.11807,0.3091,1818
28.11324,0.30905,1818
28.19868,-0.52055,1353
28.20041,-0.51808,1353
28.11464,0.30364,1818
27.79977,0.46256,1818
26.73859,0.30624,1818
29.69927,6.71567,36
28.68142,7.19658,1819
28.68562,7.19553,1819
29.69831,6.71109,36
30.22034,7.80436,36
30.83458,6.56363,1791
31.83001,5.9749,1315
31.83429,5.96714,1315
31.83525,5.97176,1315
31.62844,5.85412,1315
31.66195,6.05411,1315
31.66294,6.05877,1315
31.83008,5.96835,1315
31.83103,5.97297,1315
31.69676,5.96485,1315
32.5113,6.71376,1645
32.35656,6.97702,1645
32.35818,6.98513,1645
31.9415,5.00027,1315
32.1362,6.47095,1642
31.75155,5.22868,1315
31.83744,5.9679,1315
31.83224,5.9645,1315
31.83323,5.96909,1315
31.83422,5.97372,1315
31.82902,5.97029,1315
31.40237,5.97613,1315
31.36201,6.05066,1315
31.39565,6.93286,36
31.18897,6.78947,36
30.87579,5.64586,36
30.87675,5.64438,36
35.82409,-0.32588,1126
35.80785,-0.25403,1126
35.80787,-0.25164,1126
35.35512,5.40231,1832
36.8646,6.95401,1401
36.88221,6.95041,7001
36.86917,6.98016,7001
36.74637,6.25701,7001
36.4325,6.61971,1129
36.74661,6.25156,7001
36.52309,3.06541,1345
36.18396,3.74652,1416
35.87766,4.44528,7001
35.87865,4.44433,7001
35.3478,5.76081,1832
35.09462,5.64532,1834
34.98069,5.71237,1834
36.74852,6.25752,7001
36.765,7.30739,1129
36.43132,6.61929,1129
36.74874,6.25205,7001
36.63047,3.22776,1345
36.7286,6.25042,7001
31.75483,5.22549,1315
31.78716,6.06309,1315
31.85025,5.05256,1315
31.83401,5.96963,1315
31.8343,5.96488,1315
31.83371,5.97446,1315
31.79941,6.05452,1315
29.68867,6.69531,36
29.6936,6.70409,36
29.69389,6.69998,36
29.69852,6.71288,36
29.69881,6.70876,36
29.6991,6.70465,36
29.69939,6.70053,36
29.70403,6.71342,36
29.70432,6.70932,36
30.18159,7.6867,36
30.25585,8.08741,36
30.25612,8.08402,36
30.47572,7.02241,36
30.47543,7.02642,36
30.66302,8.1036,36
30.87928,5.64358,36
30.83669,6.55926,1791
30.90076,5.58534,36
31.01189,8.16679,36
31.01217,8.16336,36
31.01245,8.15989,36
31.01134,8.17373,36
31.01162,8.17024,36
31.017,8.16742,36
31.01784,8.15697,36
31.01727,8.16401,36
31.01756,8.16053,36
31.05862,8.03664,36
31.0589,8.03309,36
31.36179,6.04959,1315
31.3676,6.05012,1315
31.36789,6.04538,1315
31.40732,5.97685,1315
31.40763,5.972,1315
31.23239,8.56074,36
31.23247,8.56137,36
31.39867,6.93382,36
31.5837,5.95293,1315
31.58927,5.95822,1315
31.58956,5.95343,1315
31.66567,6.04597,1315
31.66481,6.06037,1315
31.6651,6.05555,1315
31.66538,6.05076,1315
31.70012,5.96146,1315
31.75454,5.23079,1315
32.95086,3.21115,1315
32.95061,3.21857,1315
32.94989,3.24076,1315
32.94353,3.22544,1315
32.94329,3.23291,1315
32.93644,3.23252,1315
32.9296,3.23214,1315
32.94958,3.22772,1315
32.95015,3.21291,1315
32.94986,3.22033,1315
32.9493,3.23514,1315
32.94274,3.22725,1315
32.93561,3.23437,1315
32.83957,3.2363,1315
32.83849,3.23562,1315
32.75132,3.17917,1315
32.74446,3.17876,1315
32.74379,3.18031,1315
32.55798,3.16692,1821
32.36124,6.97379,1645
32.36096,6.9781,1645
32.36068,6.98242,1645
32.35567,6.97332,1645
32.3554,6.97762,1645
32.35511,6.98192,1645
32.40236,4.00159,1821
32.27901,3.98588,1821
32.13679,6.47004,1642
32.28012,3.98658,1821
32.13522,6.46835,1642
31.94538,4.99818,1315
31.85204,6.04975,1315
31.83917,5.96558,1315
31.83891,5.97036,1315
31.85252,6.04939,1315
31.83987,5.9702,1315
31.8346,5.96007,1315
33.12771,3.31214,1821
33.12748,3.3195,1821
33.12656,3.31405,1821
33.12629,3.3214,1821
32.95722,3.2266,1315
32.95037,3.22599,1315
32.95013,3.23339,1315
29.27047,6.49053,1791
29.27015,6.4947,1791
28.08347,9.78623,1796
28.07901,9.78562,1796
28.0785,9.7906,1796
29.70407,6.708,36
29.70375,6.7121,36
29.6992,6.69924,36
29.69888,6.70335,36
29.69856,6.70746,36
29.69825,6.71157,36
29.69338,6.70281,36
29.68818,6.69815,36
36.33463,5.48041,1129
36.33361,5.48436,1129
36.68261,3.12329,7001
36.63295,3.23099,1345
36.52438,3.01376,1345
35.76459,5.6487,1238
36.18043,3.74893,1416
35.88144,4.44924,7001
36.13813,2.9284,7001
35.70931,4.47739,1824
35.09402,5.64696,1834
35.35123,5.76253,1832
36.13038,1.24039,1344
36.12523,1.24365,7001
36.87015,6.98267,7001
36.87863,6.95167,7001
36.86898,6.98691,1401
36.86539,6.95617,1401
36.86416,6.96067,1401
36.76167,7.30984,1129
36.76057,7.30589,1129
36.74673,6.25704,7001
36.43099,6.62107,1129
36.33416,5.48229,1129
32.83596,3.24123,1315
31.36703,6.04433,1315
31.35829,6.05274,1315
30.66389,8.09984,36
36.12555,1.24161,1344
34.98175,5.71603,1834
35.83203,-0.30474,1126
35.80924,-0.23459,1078
35.80919,-0.25405,1126
35.80666,-0.24191,1126
35.80282,-0.24321,1126
35.80768,-0.34492,1126
35.80652,-0.33975,1126
35.52836,-0.28005,1080
35.5675,-0.93731,1126
35.18823,0.44396,1125
32.36017,6.9807,1645
32.35576,6.97264,1645
32.35417,6.9783,1645
32.36095,6.98439,1645
32.35651,6.97631,1645
33.1376,3.37073,1821
33.12885,3.31903,1821
33.12802,3.32243,1821
33.12394,3.31729,1821
33.06784,3.33245,1821
32.13509,6.46905,1642
32.95497,3.23066,1315
32.95414,3.2341,1315
32.95331,3.23754,1315
32.95004,3.22905,1315
32.95169,3.2222,1315
32.95087,3.22562,1315
32.94838,3.23588,1315
32.94755,3.23929,1315
32.94672,3.24271,1315
32.9451,3.22743,1315
32.94428,3.23083,1315
32.94675,3.2206,1315
32.94593,3.22402,1315
32.94345,3.23422,1315
32.94263,3.23761,1315
32.9377,3.23593,1315
32.93526,3.22407,1315
32.93278,3.23426,1315
32.93195,3.23767,1315
32.93028,3.2445,1315
32.83679,3.23779,1315
32.75016,3.18206,1315
32.74933,3.1855,1315
32.74524,3.18037,1315
32.73947,3.18213,1315
32.40345,4.00407,1821
32.40246,4.00798,1821
31.85084,6.04772,1315
31.84945,6.05283,1315
31.83986,5.97044,1315
31.84875,6.04817,1315
31.84738,6.05331,1315
32.17516,4.74317,1315
32.5536,3.16625,1821
32.55276,3.16974,1821
31.83737,5.97067,1315
31.83877,5.96542,1315
31.836,5.97578,1315
31.83465,5.98087,1315
31.83157,5.96847,1315
31.83297,5.96323,1315
31.83017,5.97371,1315
31.82878,5.97891,1315
31.78656,6.06477,1315
32.27412,3.98733,1821
31.70403,5.95746,1315
31.69683,5.96043,1315
31.69546,5.96551,1315
31.66457,6.0565,1315
31.66598,6.05125,1315
31.66315,6.06173,1315
31.93808,5.00035,1315
31.65869,6.05438,1315
31.05505,8.03385,36
31.053,8.03309,36
31.59237,5.96015,1315
31.58794,5.95274,1315
31.74973,5.22617,1315
31.40644,5.974,1315
31.40503,5.97915,1315
31.40567,5.97214,1315
31.40429,5.9773,1315
31.3656,6.04963,1315
30.47549,7.02395,36
30.4753,7.02697,36
28.19989,-0.5144,1353
28.20098,-0.51949,1353
28.11706,0.30781,1818
28.07825,9.79106,1796
31.66099,6.06236,1315
31.23118,8.56306,36
30.87663,5.64645,36
30.87545,5.64176,36
31.1896,6.78857,36
31.39314,6.93474,36
31.3962,6.93423,36
31.36137,6.05179,1315
31.40308,5.98056,1315
31.40198,5.97615,1315
31.68788,6.23604,1315
31.68775,6.23714,1315
31.68669,6.23296,1315
31.6599,6.05808,1315
31.65882,6.05384,1315
31.63688,5.96773,1315
31.63578,5.96342,1315
31.66537,6.05631,1315
31.66427,6.052,1315
31.69479,5.96177,1315
31.69589,5.96615,1315
31.70677,5.9622,1315
31.84936,6.04149,1315
31.83329,5.97708,1315
31.83116,5.96855,1315
31.84795,6.04067,1315
31.83146,5.9764,1315
31.83693,5.97462,1315
31.83582,5.9703,1315
31.74932,5.23302,1315
31.7481,5.22825,1315
31.74756,5.22657,1315
31.74881,5.23133,1315
31.94153,5.00112,1315
32.06941,4.28417,1315
32.06971,4.28146,1315
32.55413,3.17444,1821
31.22638,8.56457,36
31.23382,8.5629,36
31.22902,8.5644,36
36.86731,6.98651,1401
35.88021,4.44946,7001
35.85039,5.88723,1772
33.17765,3.35224,1821
34.98265,5.71763,1834
35.84543,5.8891,1772
34.6484,6.92691,1838
33.12318,3.32373,1821
36.86583,6.98016,7001
36.86911,6.98512,1401
35.80993,-0.23104,1078
35.8088,-0.23262,1078
35.80762,-0.23843,1078
31.1847,6.79019,36
30.87437,5.64546,36
30.47282,7.02787,36
31.4016,5.97958,1315
31.58744,5.9595,1315
31.40446,5.97645,1315
28.11611,0.30686,1818
31.36396,6.0491,1315
31.66483,6.05228,1315
33.12846,3.31931,1821
32.83516,3.24197,1315
32.40171,4.00748,1821
32.50895,6.71391,1645
32.13459,6.47441,1642
32.15292,6.44823,1642
32.13459,6.47448,1642
31.74608,5.22727,1315
31.68814,6.23143,1315
31.66513,6.05819,1315
31.66542,6.06412,1315
31.6585,6.05267,1315
31.65908,6.0647,1315
31.94181,5.00187,1315
31.96139,5.3533,1795
31.84829,5.05522,1315
31.84599,5.05703,1315
31.84823,6.05051,1315
31.84795,6.04456,1315
31.84851,6.05649,1315
31.83195,5.97436,1315
31.83167,5.96834,1315
35.80613,-0.23517,1078
35.81288,-0.26529,7001
35.84184,-0.36017,1126
36.86958,6.98538,1401
36.76252,7.30319,1129
36.76032,7.30819,1129
31.40205,6.92878,36
32.35957,6.97975,1645
32.35979,6.97147,1645
30.47767,7.02633,36
30.47472,7.02393,36
30.66787,8.10172,36
31.01059,8.17345,36
31.01088,8.16672,36
31.01788,8.16062,36
31.05743,8.03172,36
31.05977,8.03073,36
31.18974,6.7848,36
31.11429,8.58961,36
31.19215,6.78839,36
31.23424,8.55923,36
31.23285,8.55819,36
31.39889,6.92861,36
32.35718,6.9741,1645
28.70302,8.93647,1819
28.71288,9.03425,1819
28.70635,8.93644,1819
28.63906,9.78474,1796
28.63305,9.7842,1796
28.68461,7.18982,1819
28.68509,7.18912,1819
28.52727,9.1191,1796
28.45302,9.1345,1796
29.70076,6.70492,36
29.69389,6.69645,36
28.73795,9.78474,1796
28.73761,9.78979,1796
28.73492,9.1497,1819
28.71017,9.03449,1819
36.87515,6.9496,7001
36.86824,6.98018,7001
36.76116,7.30603,1129
36.86433,6.95686,1401
36.74542,6.25732,7001
36.74649,6.25256,7001
36.74237,6.25116,7001
36.43157,6.62321,1129
36.43036,6.62095,1129
36.33629,5.48124,1129
36.33135,5.48438,1129
36.7478,3.08362,7001
36.68299,3.1226,7001
36.63127,3.23333,1345
36.59696,2.87858,1345
36.88136,6.96278,7001
36.86712,6.98515,1401
36.87631,6.94447,7001
33.127,3.32047,1821
33.12815,3.31473,1821
33.13197,3.31584,1821
32.35714,6.97621,1645
35.23029,8.17386,329
36.17914,3.74768,1416
35.87975,4.44959,7001
36.13871,2.93137,7001
35.35087,5.76197,1832
35.03614,-0.66704,1078
35.45901,-0.39335,1080
35.56785,-0.93649,1126
35.52847,-0.27637,1080
35.53176,-0.27551,1080
35.76905,-0.26371,1135
35.80933,-0.34412,1126
35.80294,-0.24375,1126
35.80624,-0.24291,1126
35.80836,-0.25568,1126
35.81165,-0.25485,1126
35.82296,-0.323,1126
35.80882,-0.23782,1078
34.9796,5.71657,1834
35.0972,5.64625,1834
36.12583,1.24351,7001
35.09663,5.6482,1834
35.34676,5.76054,1832
32.51421,6.70819,1645
32.51284,6.71413,1645
32.35941,6.9827,1645
32.35615,6.97497,1645
32.36043,6.98397,1645
34.80072,0.32857,1125
32.73943,3.18179,1315
32.74708,3.18394,1315
32.13633,6.46923,1642
32.83699,3.23967,1315
32.83759,3.24154,1315
32.13754,6.47147,1642
32.93025,3.24351,1315
32.9314,3.23778,1315
32.93367,3.22637,1315
32.93636,3.23315,1315
32.94018,3.23423,1315
32.944,3.23532,1315
32.94627,3.22391,1315
32.94513,3.22962,1315
32.94782,3.2364,1315
32.9501,3.22496,1315
32.94896,3.23068,1315
32.95279,3.23174,1315
32.9482,3.2196,1315
32.94586,3.23101,1315
32.94703,3.22531,1315
32.94969,3.23207,1315
32.95086,3.22636,1315
33.06761,3.33389,1821
33.12433,3.31361,1821
31.85044,6.05194,1315
28.68402,7.19064,1819
28.68314,7.19431,1819
28.45187,9.13512,1796
29.26031,6.49366,1791
29.266,6.49188,1791
29.26675,6.48859,1791
29.25998,6.49305,1791
29.26569,6.49126,1791
29.26647,6.48798,1791
28.63502,9.78381,1796
28.73692,9.7925,1796
28.73829,9.78724,1796
28.91677,9.74812,1796
28.91254,9.7443,1796
29.69049,6.69865,36
29.69387,6.7068,36
29.69466,6.70349,36
29.69544,6.70018,36
29.69622,6.69686,36
29.69804,6.71165,36
29.69882,6.70834,36
29.70298,6.71319,36
30.17799,7.68735,36
30.4726,7.02245,36
30.47182,7.02581,36
30.47073,7.02644,36
30.47154,7.02309,36
30.25203,8.08388,36
30.87646,5.64304,36
30.89888,5.58548,36
30.89784,5.58673,36
30.97458,5.76307,36
30.97914,5.76447,36
30.97856,5.76048,36
30.83878,6.56033,1791
30.66215,8.10217,36
30.82486,8.02785,36
31.18985,6.78637,36
31.36186,6.05005,1315
31.36314,6.04433,1315
31.18698,6.78687,36
31.35916,6.05119,1315
31.36506,6.04691,1315
31.40611,5.97483,1315
31.01024,8.17475,36
31.01117,8.17097,36
31.01308,8.16322,36
31.05578,8.03494,36
31.58469,5.95361,1315
31.58923,5.95505,1315
31.74948,5.22753,1315
31.59251,5.95668,1315
31.39407,6.93483,36
31.84667,5.05598,1315
31.68929,5.78649,1315
31.63126,6.06474,1315
31.66127,6.06177,1315
31.66254,6.05612,1315
31.66381,6.05045,1315
31.66712,6.05744,1315
31.70784,5.96248,1315
31.70769,5.95777,1315
31.94232,4.99795,1315
31.78542,6.06547,1315
31.80622,5.99419,1315
31.79705,6.05702,1315
31.78817,6.06846,1315
31.80489,5.99597,1315
31.83512,5.96992,1315
32.27476,3.98713,1821
32.55482,3.16489,1821
32.55365,3.17066,1821
32.40261,4.00458,1821
32.74629,3.18348,1315
28.1167,0.30544,1818
27.80061,0.46103,1818
30.65742,8.09837,36
30.82698,8.03574,36
30.82517,8.02925,36
31.22868,8.56192,36
31.39588,6.93557,36
31.55604,6.06995,1315
31.66066,6.0628,1315
31.66236,6.0534,1315
31.69814,5.96874,1315
31.83265,5.96883,1315
31.83496,5.97662,1315
31.82988,5.97002,1315
31.83221,5.97772,1315
32.13577,6.47099,1642
32.13811,6.47608,1642
36.8665,6.98344,1401
36.86808,6.98023,7001
36.74598,6.25718,7001
36.74458,6.25746,7001
27.40584,8.83921,1796
28.57685,7.6566,1819
28.48904,7.50723,1819
31.42223,5.8321,1315
31.40589,5.97769,1315
31.36361,6.05041,1315
31.39712,6.93574,36
30.87321,5.6444,36
31.0558,8.03479,36
31.05608,8.03873,36
31.01415,8.16654,36
31.00933,8.17508,36
30.47047,7.02736,36
30.25203,8.08804,36
29.69489,6.70546,36
28.68439,7.19183,1819
28.68494,7.19815,1819
31.95839,5.35634,1795
31.66419,6.06039,1315
31.66367,6.05431,1315
31.68854,6.23276,1315
31.69468,5.96502,1315
31.69448,5.96303,1315
31.69645,5.8119,1315
31.74835,5.23069,1315
31.74844,5.22898,1315
31.83053,5.97147,1315
31.83533,5.97094,1315
31.95905,5.35366,1795
31.93992,5.00079,1315
33.12461,3.31962,1821
32.93527,3.23536,1315
32.55252,3.16778,1821
32.55297,3.17211,1821
32.51011,6.71236,1645
32.354,6.97994,1645
32.35374,6.97636,1645
32.08794,5.14176,1315
32.13296,6.47088,1642
31.94158,5.00271,1315
31.95792,5.35071,1795
31.58245,5.95456,1315
31.65939,6.06101,1315
36.86905,6.98478,1401
36.48745,2.65591,1345
36.74573,6.25606,7001
36.76162,2.89027,1078
36.87745,6.9497,7001
36.87832,6.94492,7001
36.8792,6.94012,7001
36.74752,6.25465,7001
36.74496,6.24913,1401
36.76312,7.31012,1129
36.86535,6.95632,1401
36.86788,6.9821,7001
36.74733,3.08141,7001
34.43842,2.05745,1840
36.42923,6.62192,1129
36.75062,3.08217,1078
34.43791,5.89148,1838
35.46087,-0.39618,1080
35.56844,-0.9382,1126
35.63559,-0.57625,7001
35.77223,-0.26533,1135
35.80743,-0.34133,1126
35.80231,-0.21359,1078
35.80613,-0.24371,1126
35.8074,-0.25376,1126
35.80804,-0.25877,7001
35.81099,-0.25313,1126
35.80908,-0.23806,1078
34.98137,5.71813,1834
35.12455,5.18069,7001
35.0966,5.64732,1834
35.96037,0.43588,1344
35.34825,5.76441,1832
35.34904,5.75989,1832
36.12593,1.24407,7001
36.12996,1.24021,1344
35.708,4.47611,1824
35.87974,4.45028,1238
35.88044,4.44604,7001
35.23046,8.1721,329
36.14065,2.92995,7001
35.23084,8.17413,329
35.55146,6.86927,1869
36.17785,3.74615,1416
36.18045,3.75116,1416
35.86765,6.02665,1772
36.31907,4.07997,1591
36.17796,5.57357,1772
36.6699,2.75859,1078
36.6291,3.23265,1345
36.6797,3.12325,7001
36.08692,6.80732,1779
36.33448,5.4837,1129
32.93829,3.23488,1315
32.94223,3.23155,1315
32.9429,3.22747,1315
32.94486,3.23637,1315
32.94684,3.22413,1315
32.94751,3.22005,1315
32.94552,3.23229,1315
32.94618,3.22821,1315
32.94814,3.23712,1315
