nearest_lon,nearest_lat,latitude,longitude,bright_ti4,scan,track,acq_time,version,bright_ti5,frp,type,nearest_lon,nearest_lat,distance_deg
,,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,count
3.776131821000224,31.76023082700027,31.750954999999998,3.75197,347.09,0.42,0.45,1312.0,2.0,314.93,4.375,0.0,3.776131821000224,31.76023082700027,2
3.776131821000224,36.16023082700033,36.178595,3.7514366666666668,318.53833333333336,0.43166666666666664,0.4183333333333333,691.3333333333334,2.0,295.61333333333334,2.2416666666666667,1.6666666666666667,3.776131821000224,36.16023082700033,6
3.776131821000224,36.360230827000336,36.366685714285715,3.7671242857142855,356.49571428571426,0.37714285714285717,0.45428571428571424,1309.7142857142858,2.0,323.7371428571428,32.75571428571429,0.0,3.776131821000224,36.360230827000336,7
3.776131821000224,36.56023082700034,36.544865,3.7973350000000003,325.08500000000004,0.5,0.41,115.0,2.0,298.49,3.16,0.0,3.776131821000224,36.56023082700034,2
3.776131821000224,36.66023082700034,36.66261,3.77543,334.22,0.4,0.405,678.5,2.0,302.5,4.245,0.0,3.776131821000224,36.66023082700034,2
3.776131821000224,36.76023082700034,36.77169,3.76696,327.1,0.43,0.38,1254.0,2.0,301.98,0.74,0.0,3.776131821000224,36.76023082700034,1
3.776131821000224,36.81023082700034,36.809934999999996,3.78055,338.505,0.48,0.44,1256.0,2.0,307.655,4.035,0.0,3.776131821000224,36.81023082700034,2
3.776131821000224,36.86023082700034,36.87917,3.76433,325.56,0.4,0.37,1235.0,2.0,298.63,1.6,0.0,3.776131821000224,36.86023082700034,1
3.826131821000224,31.61023082700027,31.62977,3.81215,340.09,0.47,0.64,1157.0,2.0,307.46,4.5,0.0,3.826131821000224,31.61023082700027,1
3.826131821000224,32.060230827000275,32.07229,3.82469,355.46,0.52,0.5,1319.0,2.0,320.92,6.96,0.0,3.826131821000224,32.060230827000275,1
3.826131821000224,36.360230827000336,36.36121,3.83097,311.36,0.4,0.37,128.0,2.0,290.24,1.02,0.0,3.826131821000224,36.360230827000336,1
3.826131821000224,36.41023082700033,36.39309,3.8448966666666666,346.7366666666667,0.38999999999999996,0.36000000000000004,1248.0,2.0,319.95,18.80666666666667,0.0,3.826131821000224,36.41023082700033,3
3.826131821000224,36.56023082700034,36.54803,3.81348,341.43,0.39,0.44,1308.0,2.0,290.39,3.34,0.0,3.826131821000224,36.56023082700034,1
3.826131821000224,36.81023082700034,36.807265,3.8127825,332.99,0.4375,0.5025,1212.75,2.0,295.315,3.695,0.0,3.826131821000224,36.81023082700034,4
3.826131821000224,36.86023082700034,36.852,3.81292,337.11,0.58,0.52,1319.0,2.0,301.43,4.41,0.0,3.826131821000224,36.86023082700034,1
3.876131821000225,35.61023082700032,35.61429,3.86315,309.87,0.49,0.41,116.0,2.0,277.12,2.22,0.0,3.876131821000225,35.61023082700032,1
3.876131821000225,35.660230827000326,35.6678,3.86368,303.12,0.36,0.57,50.0,2.0,291.01,0.48,0.0,3.876131821000225,35.660230827000326,1
3.876131821000225,35.71023082700033,35.725276666666666,3.88038,308.6566666666667,0.5433333333333333,0.42333333333333334,140.33333333333334,2.0,285.04,1.8766666666666667,0.0,3.876131821000225,35.71023082700033,3
3.876131821000225,36.31023082700034,36.30302,3.87981,342.93,0.39,0.37,1248.0,2.0,314.92,4.85,0.0,3.876131821000225,36.31023082700034,1
3.876131821000225,36.41023082700033,36.40698,3.8964,321.5,0.4,0.44,159.0,2.0,292.52,1.64,0.0,3.876131821000225,36.41023082700033,1
3.876131821000225,36.51023082700034,36.49125,3.89974,297.75,0.42,0.38,124.0,2.0,285.29,0.23,0.0,3.876131821000225,36.51023082700034,1
3.876131821000225,36.66023082700034,36.66629,3.8617733333333333,339.56333333333333,0.4633333333333334,0.6366666666666667,1277.0,2.0,290.09666666666664,4.87,0.0,3.876131821000225,36.66023082700034,3
3.876131821000225,36.91023082700035,36.91101142857143,3.8472185714285714,311.1257142857143,0.4828571428571428,0.55,467.42857142857144,2.0,281.6842857142857,2.545714285714286,1.7142857142857142,3.876131821000225,36.91023082700035,7
3.926131821000226,36.260230827000335,36.27663,3.94985,327.63,0.4,0.37,127.0,2.0,286.77,3.07,0.0,3.926131821000226,36.260230827000335,1
3.926131821000226,36.360230827000336,36.344433333333335,3.9078700000000004,320.09,0.39666666666666667,0.3666666666666667,128.66666666666666,2.0,288.12666666666667,3.516666666666667,0.0,3.926131821000226,36.360230827000336,3
3.926131821000226,36.710230827000345,36.69894,3.91522,344.4,0.4,0.37,1248.0,2.0,317.17,9.03,0.0,3.926131821000226,36.710230827000345,1
3.926131821000226,36.86023082700034,36.88676666666667,3.931853333333333,319.1666666666667,0.4366666666666667,0.38000000000000006,513.0,2.0,291.71666666666664,1.8399999999999999,0.0,3.926131821000226,36.86023082700034,3
3.9761318210002266,32.26023082700028,32.276921681735985,3.986246654611212,316.01884267631107,0.47734177215189877,0.5177938517179023,327.09041591320073,2.0,290.0177034358047,1.956745027124774,1.9783001808318263,3.976131821000227,32.26023082700028,553
3.9761318210002266,32.41023082700028,32.4038676,3.9995576,310.1196,0.6148,0.706,69.32,2.0,282.9272,3.04,1.28,3.9761318210002266,32.41023082700028,25
3.9761318210002266,36.41023082700033,36.41054,3.98052,338.53,0.4,0.37,1235.0,2.0,305.57,2.51,0.0,3.9761318210002266,36.41023082700033,1
3.9761318210002266,36.46023082700034,36.461065,3.9816849999999997,338.685,0.45,0.39,1267.5,2.0,296.90999999999997,6.48,0.0,3.9761318210002266,36.46023082700034,2
3.9761318210002266,36.710230827000345,36.70514,3.97592,328.096,0.42400000000000004,0.42400000000000004,840.2,2.0,296.08000000000004,3.0119999999999996,0.0,3.9761318210002266,36.710230827000345,5
3.9761318210002266,36.76023082700034,36.76247333333333,3.9577050000000003,353.0216666666667,0.39666666666666667,0.54,1207.8333333333333,2.0,309.68833333333333,9.02,0.0,3.9761318210002266,36.76023082700034,6
4.026131821000227,32.41023082700028,32.402492302025784,4.005453075506446,317.99572744014733,0.4680110497237569,0.5034990791896868,337.5561694290976,2.0,290.5755248618785,3.2582872928176796,1.9337016574585635,4.026131821000227,32.41023082700028,543
4.026131821000227,36.260230827000335,36.24917,4.0387,316.93,0.45,0.39,147.0,2.0,291.52,1.81,0.0,4.026131821000227,36.260230827000335,1
4.026131821000227,36.31023082700034,36.31458,4.02106,340.05,0.59,0.53,1320.0,2.0,293.05,7.16,0.0,4.026131821000227,36.31023082700034,1
4.026131821000227,36.46023082700034,36.44606,4.00274,355.75,0.4,0.37,1235.0,2.0,298.65,8.14,0.0,4.026131821000227,36.46023082700034,1
4.026131821000227,36.710230827000345,36.70343,4.01983,367.0,0.35,0.57,1158.0,2.0,312.84,7.93,0.0,4.026131821000227,36.710230827000345,1
4.026131821000227,36.81023082700034,36.82938,4.02546,342.87,0.41,0.45,1307.0,2.0,314.0,3.95,0.0,4.026131821000227,36.81023082700034,1
4.076131821000228,36.31023082700034,36.319032,4.078092,301.058,0.426,0.40800000000000003,112.2,2.0,283.324,0.534,0.0,4.076131821000228,36.31023082700034,5
4.076131821000228,36.610230827000336,36.60019,4.085355,318.97,0.475,0.395,676.5,2.0,292.865,3.0050000000000003,0.0,4.076131821000228,36.610230827000336,2
4.076131821000228,36.66023082700034,36.6403,4.05463,305.21,0.39,0.37,127.0,2.0,292.77,0.57,0.0,4.076131821000228,36.66023082700034,1
4.076131821000228,36.86023082700034,36.87158,4.06829,327.3,0.39,0.36,1237.0,2.0,291.87,1.92,0.0,4.076131821000228,36.86023082700034,1
4.126131821000229,36.31023082700034,36.32804,4.132235,312.54999999999995,0.41000000000000003,0.41000000000000003,115.0,2.0,285.675,0.97,0.0,4.126131821000229,36.31023082700034,2
4.126131821000229,36.46023082700034,36.48429,4.14801,304.43,0.49,0.4,115.0,2.0,290.62,1.92,0.0,4.126131821000229,36.46023082700034,1
4.126131821000229,36.56023082700034,36.537395000000004,4.1281099999999995,339.185,0.54,0.505,1264.5,2.0,299.87,11.95,0.0,4.126131821000229,36.56023082700034,2
4.126131821000229,36.610230827000336,36.622829259259255,4.134061481481481,340.38296296296295,0.46740740740740744,0.48333333333333334,1054.5925925925926,2.0,304.1940740740741,48.36222222222222,0.0,4.126131821000229,36.610230827000336,27
4.126131821000229,36.66023082700034,36.67897,4.12387,330.8,0.37,0.58,1326.0,2.0,298.65,2.63,0.0,4.126131821000229,36.66023082700034,1
4.126131821000229,36.710230827000345,36.7227,4.12637,325.17,0.42000000000000004,0.44999999999999996,660.0,2.0,292.53,3.725,0.0,4.126131821000229,36.710230827000345,2
4.126131821000229,36.86023082700034,36.87574,4.12678,332.55,0.44,0.39,1254.0,2.0,305.83,5.86,0.0,4.126131821000229,36.86023082700034,1
4.176131821000229,36.610230827000336,36.628286458333335,4.168572916666666,336.986875,0.46541666666666665,0.44437499999999996,880.375,2.0,304.0104166666667,24.665000000000003,0.0,4.176131821000229,36.610230827000336,48
4.176131821000229,36.66023082700034,36.63746,4.1773875,328.74916666666667,0.41083333333333333,0.37166666666666665,409.5,2.0,301.245,3.723333333333333,0.0,4.176131821000229,36.66023082700034,12
4.176131821000229,36.76023082700034,36.756555000000006,4.159750000000001,346.155,0.41,0.45,1307.0,2.0,308.79499999999996,19.735,0.0,4.176131821000229,36.76023082700034,2
4.176131821000229,36.86023082700034,36.8664325,4.1713825,332.975,0.4275,0.4175,1225.25,2.0,291.73,2.9725,0.0,4.176131821000229,36.86023082700034,4
4.22613182100023,32.41023082700028,32.39947,4.20824,333.81,0.39,0.36,1248.0,2.0,301.48,2.39,0.0,4.22613182100023,32.41023082700028,1
4.22613182100023,35.560230827000325,35.53737,4.22352,334.04,0.38,0.36,1241.0,2.0,300.75,2.67,0.0,4.22613182100023,35.560230827000325,1
4.22613182100023,36.66023082700034,36.64793,4.21252,314.29,0.52,0.41,153.0,2.0,295.01,2.27,0.0,4.22613182100023,36.66023082700034,1
4.22613182100023,36.86023082700034,36.8701,4.22871,344.4,0.45,0.39,1254.0,2.0,299.37,5.22,0.0,4.22613182100023,36.86023082700034,1
4.276131821000231,32.060230827000275,32.069559999999996,4.282814999999999,348.565,0.52,0.67,1152.0,2.0,305.805,4.175,0.0,4.276131821000231,32.060230827000275,2
4.276131821000231,32.36023082700028,32.37514,4.27579,333.95,0.39,0.36,1248.0,2.0,296.48,3.55,0.0,4.276131821000231,32.36023082700028,1
4.276131821000231,35.51023082700033,35.51602,4.272935,339.53,0.38,0.36,1241.0,2.0,309.78499999999997,4.64,0.0,4.276131821000231,35.51023082700033,2
4.276131821000231,36.66023082700034,36.65734666666666,4.26553,334.32,0.48333333333333334,0.4566666666666667,1293.3333333333333,2.0,304.6566666666667,5.06,0.0,4.276131821000231,36.66023082700034,3
4.276131821000231,36.710230827000345,36.69838,4.26068,348.47,0.41,0.45,1307.0,2.0,318.11,8.03,0.0,4.276131821000231,36.710230827000345,1
4.276131821000231,36.76023082700034,36.76757,4.27966,367.0,0.38,0.59,1326.0,2.0,292.59,6.95,0.0,4.276131821000231,36.76023082700034,1
4.276131821000231,36.81023082700034,36.79288,4.26159,328.64,0.45,0.39,1254.0,2.0,299.44,2.3,0.0,4.276131821000231,36.81023082700034,1
4.276131821000231,36.86023082700034,36.87804,4.2918199999999995,336.20500000000004,0.44,0.385,1241.0,2.0,292.625,3.9,0.0,4.276131821000231,36.86023082700034,2
4.326131821000232,34.61023082700031,34.62733,4.32013,337.37,0.39,0.36,1247.0,2.0,292.05,9.59,0.0,4.326131821000232,34.61023082700031,1
4.326131821000232,36.66023082700034,36.67652,4.30395,339.48,0.56,0.43,1217.0,2.0,309.82,12.74,0.0,4.326131821000232,36.66023082700034,1
4.326131821000232,36.76023082700034,36.7819,4.326805,331.03999999999996,0.52,0.42,1301.0,2.0,304.075,2.54,0.0,4.326131821000232,36.76023082700034,2
4.326131821000232,36.81023082700034,36.80217,4.30614,335.33,0.5,0.49,1312.0,2.0,302.2,3.69,0.0,4.326131821000232,36.81023082700034,1
4.326131821000232,36.86023082700034,36.87276,4.30476,326.92,0.52,0.42,1302.0,2.0,293.18,2.73,0.0,4.326131821000232,36.86023082700034,1
4.376131821000232,36.66023082700034,36.67080428571428,4.396187142857143,348.63142857142856,0.41,0.37,1248.0,2.0,314.4757142857143,12.782857142857141,0.0,4.376131821000232,36.66023082700034,7
4.376131821000232,36.81023082700034,36.82338,4.38722,335.51,0.39,0.36,1235.0,2.0,297.35,7.89,0.0,4.376131821000232,36.81023082700034,1
4.376131821000232,36.86023082700034,36.84357,4.37687,332.46,0.39,0.36,1238.0,2.0,291.87,2.57,0.0,4.376131821000232,36.86023082700034,1
4.426131821000233,35.86023082700033,35.87992627329192,4.446650020703934,309.22894409937885,0.47540372670807457,0.5098964803312629,195.09937888198758,2.0,286.40641821946167,1.7079089026915113,1.9751552795031055,4.426131821000233,35.86023082700033,483
4.426131821000233,36.360230827000336,36.36683,4.40867,334.37,0.45,0.39,1254.0,2.0,304.86,1.86,0.0,4.426131821000233,36.360230827000336,1
4.426131821000233,36.66023082700034,36.66220117647059,4.412968823529412,348.76941176470586,0.41647058823529415,0.3876470588235294,1176.764705882353,2.0,311.25882352941176,23.658823529411762,0.0,4.426131821000233,36.66023082700034,17
4.426131821000233,36.81023082700034,36.79538,4.43867,327.91,0.39,0.36,1237.0,2.0,293.66,1.44,0.0,4.426131821000233,36.81023082700034,1
4.426131821000233,36.86023082700034,36.87891857142857,4.427238571428572,337.53142857142853,0.4928571428571429,0.4057142857142857,1268.0,2.0,301.57428571428574,11.715714285714286,0.0,4.426131821000233,36.86023082700034,7
4.476131821000234,35.71023082700033,35.70898869767442,4.47628665116279,308.0838139534884,0.4407906976744186,0.44372093023255815,200.86511627906978,2.0,289.6787906976744,1.3529767441860465,1.916279069767442,4.476131821000234,35.71023082700033,215
4.476131821000234,36.21023082700033,36.19395,4.47877,346.6,0.45,0.47,1210.0,2.0,307.31,8.19,0.0,4.476131821000234,36.21023082700033,1
4.476131821000234,36.710230827000345,36.68664,4.45683,326.66,0.41,0.37,1249.0,2.0,289.38,1.48,0.0,4.476131821000234,36.710230827000345,1
4.476131821000234,36.86023082700034,36.868054666666666,4.475814,338.6926666666667,0.47200000000000003,0.5433333333333333,1268.4,2.0,299.326,5.613333333333333,0.0,4.476131821000234,36.86023082700034,15
4.526131821000234,35.76023082700033,35.75366,4.50854,343.36,0.45,0.47,1213.0,2.0,316.53,2.72,0.0,4.526131821000234,35.76023082700033,1
4.526131821000234,36.41023082700033,36.43133,4.533903333333334,339.0833333333333,0.42333333333333334,0.47333333333333333,1199.0,2.0,306.8933333333334,3.2133333333333334,0.0,4.526131821000234,36.41023082700033,3
4.526131821000234,36.56023082700034,36.568528,4.537738,336.438,0.48199999999999993,0.502,1284.0,2.0,307.95,19.222,0.0,4.526131821000234,36.56023082700034,5
4.526131821000234,36.710230827000345,36.71934777777778,4.547090000000001,334.2555555555556,0.4600000000000001,0.4166666666666667,900.6666666666666,2.0,307.3622222222223,32.233333333333334,0.0,4.526131821000234,36.710230827000345,9
4.526131821000234,36.76023082700034,36.73684,4.54864,346.19,0.46,0.39,1254.0,2.0,313.76,38.25,0.0,4.526131821000234,36.76023082700034,1
4.526131821000234,36.81023082700034,36.832575000000006,4.506825,333.68,0.59,0.7,1340.0,2.0,284.605,6.89,0.0,4.526131821000234,36.81023082700034,2
4.526131821000234,36.86023082700034,36.87757,4.50223,335.66,0.39,0.59,1152.0,2.0,295.07,3.92,0.0,4.526131821000234,36.86023082700034,1
4.576131821000235,22.66023082700014,22.65353,4.58364,343.39,0.45,0.47,1315.0,2.0,312.76,3.37,0.0,4.576131821000235,22.66023082700014,1
4.576131821000235,32.760230827000285,32.77177,4.57268,311.51,0.5,0.41,110.0,2.0,295.99,1.38,0.0,4.576131821000235,32.760230827000285,1
4.576131821000235,35.71023082700033,35.69883,4.56313,302.77,0.41,0.37,123.0,2.0,282.2,0.87,0.0,4.576131821000235,35.71023082700033,1
4.576131821000235,36.41023082700033,36.38615,4.56631,325.13,0.42,0.46,1308.0,2.0,291.67,1.53,0.0,4.576131821000235,36.41023082700033,1
4.576131821000235,36.51023082700034,36.52472875,4.5825825,320.90625,0.5012500000000001,0.43625,401.375,2.0,297.15250000000003,3.0149999999999997,0.0,4.576131821000235,36.51023082700034,8
4.576131821000235,36.56023082700034,36.54028272727273,4.5856081818181815,312.01545454545453,0.5381818181818182,0.42454545454545456,210.9090909090909,2.0,294.9581818181818,2.248181818181818,0.0,4.576131821000235,36.56023082700034,11
4.576131821000235,36.66023082700034,36.652024210526314,4.591706842105263,341.37894736842105,0.4515789473684211,0.3878947368421053,952.0,2.0,308.3415789473684,18.65421052631579,0.0,4.576131821000235,36.66023082700034,19
4.576131821000235,36.710230827000345,36.71472066666667,4.559832,325.5366666666667,0.53,0.516,791.2,2.0,302.622,38.522000000000006,0.0,4.576131821000235,36.710230827000345,15
4.576131821000235,36.76023082700034,36.76893,4.56712,330.55,0.46,0.39,1255.0,2.0,297.35,2.05,0.0,4.576131821000235,36.76023082700034,1
4.626131821000236,36.01023082700033,35.98691,4.61608,340.69,0.39,0.36,1235.0,2.0,309.12,2.39,0.0,4.626131821000236,36.01023082700033,1
4.626131821000236,36.41023082700033,36.42899,4.63866,334.11,0.56,0.43,1216.0,2.0,305.0,4.53,0.0,4.626131821000236,36.41023082700033,1
4.626131821000236,36.51023082700034,36.50522,4.60435,337.74,0.33,0.55,1157.0,2.0,305.78,2.1,0.0,4.626131821000236,36.51023082700034,1
4.626131821000236,36.56023082700034,36.55327,4.64021,300.55,0.39,0.36,133.0,2.0,281.23,0.5,0.0,4.626131821000236,36.56023082700034,1
4.626131821000236,36.66023082700034,36.652516923076924,4.60872,352.48538461538465,0.46,0.39,1255.0,2.0,315.55538461538464,28.26923076923077,0.0,4.626131821000236,36.66023082700034,13
4.6761318210002365,32.36023082700028,32.37344,4.66269,339.88,0.41,0.37,1234.0,2.0,305.6,2.65,0.0,4.6761318210002365,32.36023082700028,1
4.6761318210002365,35.76023082700033,35.78183,4.67107,297.97,0.42,0.38,142.0,2.0,280.84,0.71,0.0,4.6761318210002365,35.76023082700033,1
4.6761318210002365,36.31023082700034,36.28992,4.65871,334.25,0.55,0.43,1218.0,2.0,291.71,7.44,0.0,4.6761318210002365,36.31023082700034,1
4.6761318210002365,36.610230827000336,36.58525,4.67255,304.64,0.39,0.36,127.0,2.0,288.19,0.48,0.0,4.6761318210002365,36.610230827000336,1
4.726131821000237,32.16023082700028,32.1744925,4.742703333333334,308.3283333333333,0.39916666666666667,0.5258333333333334,275.6666666666667,2.0,287.6375,0.8233333333333333,0.0,4.726131821000237,32.16023082700028,12
4.726131821000237,32.210230827000274,32.22928399999999,4.737608,309.13800000000003,0.418,0.388,122.6,2.0,297.282,1.0379999999999998,0.0,4.726131821000237,32.210230827000274,5
4.726131821000237,36.41023082700033,36.4124,4.74103,326.04,0.39,0.36,1243.0,2.0,295.91,1.87,0.0,4.726131821000237,36.41023082700033,1
4.726131821000237,36.56023082700034,36.55385,4.744495000000001,307.565,0.39,0.36,130.5,2.0,292.28999999999996,0.495,0.0,4.726131821000237,36.56023082700034,2
4.726131821000237,36.66023082700034,36.64977,4.74489,329.24,0.39,0.36,1237.0,2.0,288.61,2.12,0.0,4.726131821000237,36.66023082700034,1
4.776131821000238,35.71023082700033,35.71371333333333,4.761843333333333,313.3333333333333,0.45999999999999996,0.5499999999999999,120.33333333333333,2.0,293.1366666666667,1.9933333333333334,0.0,4.776131821000238,35.71023082700033,3
4.776131821000238,36.06023082700033,36.04739,4.764255,334.335,0.39,0.36,1236.0,2.0,299.55499999999995,3.15,0.0,4.776131821000238,36.06023082700033,2
4.776131821000238,36.66023082700034,36.6383,4.758884999999999,300.20500000000004,0.44999999999999996,0.62,140.0,2.0,289.235,0.44499999999999995,0.0,4.776131821000238,36.66023082700034,2
4.826131821000239,23.510230827000157,23.52319,4.81018,339.83,0.44,0.38,1239.0,2.0,312.17,2.41,0.0,4.826131821000239,23.510230827000157,1
4.826131821000239,36.51023082700034,36.53165,4.83318,334.5,0.55,0.43,1300.0,2.0,289.71,6.32,0.0,4.826131821000239,36.51023082700034,1
4.826131821000239,36.710230827000345,36.696,4.829409999999999,339.96,0.53,0.42,1217.0,2.0,305.71000000000004,7.3100000000000005,0.0,4.826131821000239,36.710230827000345,2
4.826131821000239,36.86023082700034,36.870545,4.818645,305.885,0.44,0.46,103.0,2.0,281.95500000000004,1.515,0.0,4.826131821000239,36.86023082700034,2
4.876131821000239,36.110230827000336,36.09136,4.8609539999999996,304.004,0.528,0.48600000000000004,88.2,2.0,287.12,0.8640000000000001,0.0,4.876131821000239,36.110230827000336,5
4.876131821000239,36.51023082700034,36.50245,4.87421,330.58,0.39,0.36,1235.0,2.0,302.65,1.95,0.0,4.876131821000239,36.51023082700034,1
4.876131821000239,36.66023082700034,36.65783,4.86977,304.03,0.39,0.36,127.0,2.0,288.22,0.68,0.0,4.876131821000239,36.66023082700034,1
4.92613182100024,36.41023082700033,36.40672,4.92497,334.95,0.485,0.4,1265.5,2.0,300.54999999999995,5.930000000000001,0.0,4.92613182100024,36.41023082700033,2
4.92613182100024,36.46023082700034,36.476953333333334,4.93669,329.03333333333336,0.3933333333333333,0.5166666666666666,1185.0,2.0,292.25,2.5500000000000003,0.0,4.92613182100024,36.46023082700034,3
4.976131821000241,31.960230827000277,31.94098028571429,4.998827214285715,323.49442857142856,0.48028571428571426,0.5169285714285715,361.51785714285717,2.0,287.90439285714285,2.433607142857143,0.0,4.976131821000241,31.960230827000277,280
4.976131821000241,32.210230827000274,32.21916,4.99195,351.12,0.73,0.76,1139.0,2.0,293.41,12.06,0.0,4.976131821000241,32.210230827000274,1
4.976131821000241,35.46023082700032,35.443235,4.95682,340.005,0.45999999999999996,0.63,1269.0,2.0,312.22,3.175,0.0,4.976131821000241,35.46023082700032,2
4.976131821000241,35.96023082700033,35.96569857142857,4.996339999999999,312.10571428571427,0.41000000000000003,0.4585714285714286,284.14285714285717,2.0,291.90285714285716,1.3542857142857143,0.0,4.976131821000242,35.96023082700033,7
4.976131821000241,36.46023082700034,36.43841,4.9728200000000005,333.16999999999996,0.485,0.57,1176.5,2.0,298.16999999999996,3.415,0.0,4.976131821000241,36.46023082700034,2
4.976131821000241,36.56023082700034,36.57254,4.96016,342.73,0.41,0.37,1230.0,2.0,317.25,4.7,0.0,4.976131821000241,36.56023082700034,1
4.976131821000241,36.66023082700034,36.644555,4.96872,345.4,0.42,0.38,1248.0,2.0,311.665,13.625,0.0,4.976131821000241,36.66023082700034,2
4.976131821000241,36.76023082700034,36.777325000000005,4.996855,334.69000000000005,0.56,0.43,1302.0,2.0,297.31,17.31,0.0,4.976131821000241,36.76023082700034,2
5.0261318210002415,31.860230827000272,31.84881206896552,5.0501158620689655,302.45344827586206,0.5720689655172414,0.6744827586206896,99.0,2.0,282.2848275862069,1.266551724137931,1.7241379310344827,5.0261318210002415,31.860230827000272,29
5.0261318210002415,31.960230827000277,31.940525164835165,5.00192032967033,330.0291208791209,0.47835164835164834,0.517912087912088,727.1648351648352,2.0,296.8430769230769,2.9995604395604394,0.0,5.0261318210002415,31.960230827000277,91
5.0261318210002415,35.96023082700033,35.9559,5.02707,303.17,0.51,0.66,224.0,2.0,287.98,1.67,0.0,5.0261318210002415,35.96023082700033,1
5.0261318210002415,36.46023082700034,36.45522,5.02872,329.5,0.48,0.4,1255.0,2.0,299.31,8.72,0.0,5.0261318210002415,36.46023082700034,1
5.0261318210002415,36.51023082700034,36.51263,5.047834,337.22200000000004,0.45199999999999996,0.58,1023.0,2.0,303.058,6.18,0.0,5.0261318210002415,36.51023082700034,5
5.0261318210002415,36.76023082700034,36.7850875,5.00500625,317.41875,0.48500000000000004,0.44999999999999996,562.25,2.0,292.985,4.02375,0.0,5.0261318210002415,36.76023082700034,8
5.076131821000242,31.76023082700027,31.78018732142857,5.099617142857142,312.15267857142857,0.5194642857142857,0.6032142857142857,114.17857142857143,2.0,285.3167857142857,1.5726785714285716,0.0,5.076131821000241,31.76023082700027,56
5.076131821000242,31.860230827000272,31.84800813993174,5.055244897610922,322.5984982935154,0.4645051194539249,0.5019965870307167,484.3464163822526,2.0,293.7200511945393,2.9144539249146755,1.9795221843003412,5.076131821000242,31.860230827000272,586
5.076131821000242,35.810230827000325,35.82071,5.08655,298.95,0.35,0.56,213.0,2.0,278.99,0.75,0.0,5.076131821000242,35.810230827000325,1
5.076131821000242,35.96023082700033,35.977985000000004,5.070705,298.2575,0.4625,0.5175000000000001,176.75,2.0,279.71,0.7424999999999999,0.0,5.076131821000242,35.96023082700033,4
5.076131821000242,36.51023082700034,36.52531875,5.0810200000000005,322.71125,0.45,0.39,254.375,2.0,297.4825,5.86875,0.0,5.076131821000242,36.51023082700034,8
5.076131821000242,36.610230827000336,36.62005,5.08408,344.20000000000005,0.39,0.36,1242.0,2.0,306.485,4.38,0.0,5.076131821000242,36.610230827000336,2
5.076131821000242,36.710230827000345,36.710295,5.063635,322.89,0.445,0.5,631.0,2.0,292.655,2.52,0.0,5.076131821000242,36.710230827000345,2
5.076131821000242,36.76023082700034,36.744415000000004,5.074795,331.46000000000004,0.52,0.42,1216.0,2.0,301.5,3.74,0.0,5.076131821000242,36.76023082700034,2
5.126131821000243,31.71023082700027,31.72712,5.13896,336.17,0.61,0.71,1339.0,2.0,307.46,3.8,0.0,5.126131821000243,31.71023082700027,1
5.126131821000243,31.76023082700027,31.778580291666668,5.105136541666667,324.168875,0.45916666666666667,0.49004166666666665,494.9916666666667,2.0,292.11175000000003,2.2545833333333336,0.0,5.126131821000243,31.76023082700027,240
5.126131821000243,31.860230827000272,31.86875,5.13817,338.79,0.46,0.39,1257.0,2.0,302.54,2.25,0.0,5.126131821000243,31.860230827000272,1
5.126131821000243,31.910230827000277,31.915525,5.1169150000000005,337.70500000000004,0.395,0.52,1188.0,2.0,310.355,1.4300000000000002,0.0,5.126131821000243,31.910230827000277,2
5.126131821000243,32.060230827000275,32.046389999999995,5.123638571428572,341.29285714285714,0.6185714285714285,0.6285714285714287,1264.0,2.0,304.2457142857143,5.357142857142857,0.0,5.126131821000243,32.060230827000275,7
5.126131821000243,32.11023082700028,32.08794,5.14176,346.46,0.51,0.5,1314.0,2.0,312.68,7.13,0.0,5.126131821000243,32.11023082700028,1
5.126131821000243,34.410230827000305,34.38997928571428,5.108981428571428,316.7942857142857,0.44214285714285717,0.49142857142857144,307.2142857142857,2.0,291.4342857142857,2.2357142857142858,0.0,5.126131821000243,34.410230827000305,14
5.126131821000243,34.66023082700031,34.66615,5.10458,330.98,0.39,0.36,1242.0,2.0,293.08,2.25,0.0,5.126131821000243,34.66023082700031,1
5.126131821000243,35.61023082700032,35.61843,5.11215,310.47,0.5,0.41,146.0,2.0,281.7,1.03,0.0,5.126131821000243,35.61023082700032,1
5.126131821000243,36.31023082700034,36.328272,5.131203999999999,350.08599999999996,0.5319999999999999,0.43200000000000005,1071.4,2.0,317.73400000000004,15.966,0.0,5.126131821000243,36.31023082700034,5
5.126131821000243,36.360230827000336,36.33771333333333,5.135313333333333,332.56666666666666,0.38000000000000006,0.4366666666666667,153.0,2.0,292.0,3.643333333333333,0.0,5.126131821000243,36.360230827000336,3
5.126131821000243,36.56023082700034,36.54083571428571,5.122271428571429,316.74857142857144,0.44,0.38571428571428573,275.14285714285717,2.0,297.19,1.81,0.0,5.126131821000243,36.56023082700034,7
5.126131821000243,36.610230827000336,36.625795,5.141465,334.245,0.465,0.39,1227.0,2.0,299.11,5.680000000000001,0.0,5.126131821000243,36.610230827000336,2
5.176131821000244,22.960230827000142,22.95729,5.19269,340.1,0.43,0.38,1239.0,2.0,308.8,3.42,0.0,5.176131821000244,22.960230827000142,1
